[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /autorun.inf
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /
[412 @     access()] access / 1
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /mayankc
[229 @    getattr()] getattr /ass7
[229 @    getattr()] getattr /shirgure
[229 @    getattr()] getattr /prakhar
[379 @      mkdir()] mkdir
[386 @      mkdir()] 
[229 @    getattr()] getattr /prakhar
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /prakhar
[360 @      rmdir()] rmdir
[229 @    getattr()] getattr /prakhar2
[379 @      mkdir()] mkdir
[386 @      mkdir()] 
[229 @    getattr()] getattr /prakhar2
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /mayankc
[229 @    getattr()] getattr /ass7
[229 @    getattr()] getattr /prakhar2
[229 @    getattr()] getattr /shirgure
[229 @    getattr()] getattr /chenghiz
[379 @      mkdir()] mkdir
[386 @      mkdir()] 
[229 @    getattr()] getattr /chenghiz
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /mayankc
[229 @    getattr()] getattr /ass7
[229 @    getattr()] getattr /prakhar2
[229 @    getattr()] getattr /shirgure
[229 @    getattr()] getattr /chenghiz
[229 @    getattr()] getattr /
[191 @   __init__()] got replica id
[472 @     fsinit()] fsinit
[412 @     access()] access / 4
[229 @    getattr()] getattr /.xdg-volume-info
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /autorun.inf
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /.Trash
[229 @    getattr()] getattr /.Trash-1000
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /gg
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /autorun.inf
[229 @    getattr()] getattr /
[412 @     access()] access / 1
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /gg
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /
[191 @   __init__()] got replica id
[472 @     fsinit()] fsinit
[412 @     access()] access / 4
[229 @    getattr()] getattr /.xdg-volume-info
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /autorun.inf
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /.Trash
[229 @    getattr()] getattr /.Trash-1000
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /gg
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /autorun.inf
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /
[412 @     access()] access / 1
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /gg
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /a.txt
[485 @   __init__()] fileinit ../myfs/a.txt 32768 <class 'tuple'>
[536 @       read()] read ../myfs/a.txt 4096 0
[515 @      get_v()] get_v ../myfs/a.txt
[530 @      get_v()] get_v ../myfs/a.txt 0 10
[540 @       read()] init vno = 0
[599 @       read()] vno read = 0
[493 @   fgetattr()] fgetattr ../myfs/a.txt
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[631 @    _fflush()] _fflush 0
[661 @    release()] release
[229 @    getattr()] getattr /a.txt
[515 @      get_v()] get_v ../myfs/a.txt
[530 @      get_v()] get_v ../myfs/a.txt 0 10
[485 @   __init__()] fileinit ../myfs/a.txt 33793 <class 'tuple'>
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[604 @      write()] write ../myfs/a.txt ssh
 10
[515 @      get_v()] get_v ../myfs/a.txt
[530 @      get_v()] get_v ../myfs/a.txt 0 10
[616 @      write()] here 10
[677 @      flush()] flush
[631 @    _fflush()] _fflush 1
[691 @       lock()] lock
[631 @    _fflush()] _fflush 0
[661 @    release()] release
[229 @    getattr()] getattr /a.txt
[485 @   __init__()] fileinit ../myfs/a.txt 32768 <class 'tuple'>
[536 @       read()] read ../myfs/a.txt 4096 0
[515 @      get_v()] get_v ../myfs/a.txt
[530 @      get_v()] get_v ../myfs/a.txt 1 14
[540 @       read()] init vno = 1
[129 @        get()] Found in cache: /a.txt 3830
[129 @        get()] Found in cache: /a.txt 3900
[129 @        get()] Found in cache: /a.txt 3910
[129 @        get()] Found in cache: /a.txt 3970
[129 @        get()] Found in cache: /a.txt 4000
[129 @        get()] Found in cache: /a.txt 4010
[129 @        get()] Found in cache: /a.txt 4020
[129 @        get()] Found in cache: /a.txt 4050
[129 @        get()] Found in cache: /a.txt 4060
[129 @        get()] Found in cache: /a.txt 4080
[129 @        get()] Found in cache: /a.txt 4090
[599 @       read()] vno read = 1
[493 @   fgetattr()] fgetattr ../myfs/a.txt
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[631 @    _fflush()] _fflush 0
[661 @    release()] release
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /gg
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /ff
[379 @      mkdir()] mkdir
[386 @      mkdir()] 
[229 @    getattr()] getattr /ff
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /gg
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /gg
[360 @      rmdir()] rmdir
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /ff
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /aa
[379 @      mkdir()] mkdir
[386 @      mkdir()] 
[229 @    getattr()] getattr /aa
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /aa
[229 @    getattr()] getattr /ff
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /bb
[379 @      mkdir()] mkdir
[386 @      mkdir()] 
[229 @    getattr()] getattr /bb
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /aa
[229 @    getattr()] getattr /bb
[229 @    getattr()] getattr /ff
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /tt
[379 @      mkdir()] mkdir
[386 @      mkdir()] 
[229 @    getattr()] getattr /tt
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /tt
[229 @    getattr()] getattr /aa
[229 @    getattr()] getattr /bb
[229 @    getattr()] getattr /ff
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787077.906897230","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787077.906879742","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787077.906775593","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787077.906715266","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.18.66:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787078.108536121","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787078.108520186","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787078.108506277","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787078.108492019","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.134.255:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787078.309438323","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787078.510387909","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787078.844295949","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787078.844255844","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787078.844226897","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787078.844189768","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.18.66:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787079.045258705","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787079.246197401","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787079.447353585","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787079.447341364","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787079.447262447","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787079.447216441","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.134.255:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787079.648405464","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787079.849353274","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787080.099893991","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787080.099880396","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787080.099793926","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787080.099745702","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.18.66:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787080.301203425","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787080.502424528","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787080.703598842","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787080.703589894","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787080.703529867","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787080.703491651","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.134.255:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787080.904646235","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787081.105556558","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787081.306509275","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787081.507699402","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787081.708782008","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787081.909732836","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787082.187786955","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787082.187775377","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787082.187690778","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787082.187647396","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.18.66:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787082.389164342","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787082.590359263","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787082.791218099","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787082.992042946","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787083.192865624","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787083.393911822","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787083.595082058","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787083.595074610","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787083.595024703","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787083.594992982","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.134.255:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787083.796024949","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787083.997120323","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787084.234444806","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787084.435629177","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787084.636979840","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787084.838318152","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787085.039534451","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787085.240538916","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787085.442000514","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787085.441984838","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787085.441851715","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787085.441792775","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.18.66:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787085.643559877","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
